idtwitter,subj,pos,neg,iro,top,TEXT
1.37E+17,1,1,0,0,1,La battuta più bella sul governo Monti la fa un deputato del Pdl http://www.romaitalialab.it/articolo.cfm?id=144&Tecnici_o_politici__questo_%E8_il_dilemma …
1.37E+17,1,1,0,0,1,La cosa migliore del governo #Monti sono le donne con il cervello. #sapevatelo
1.34E+17,1,1,0,0,1,La cosa migliore del governo Monti e' che farà saltare per aria il Nuovo Ulivo
3.96E+17,1,1,0,1,0,"la felicità non ha prezzo, la mia sì, costa circa 3,50€ e si chiama Nutella. #nonpuoimancare"
1.49E+17,1,1,0,0,1,la Fornero è il ministro più apprezzato del Governo Monti #Pagnoncelli #ballarò e io concordo in pieno!
3.97E+17,1,1,0,0,0,"La Lazio Primavera batte la Roma 2-1 a Trigoria, il Derby è nostro! #èsempreprimavera"
3.93E+17,1,1,0,0,0,la maggiorparte dei miei tweet parlano del mio idolo.
3.93E+17,1,1,0,0,0,La magia odierna è stata non prendere la macchina... ottimo!!!
1.65E+17,1,1,0,1,1,La meteorologia non è colpa del governo #monti #openMatrix
1.35E+17,1,1,0,0,1,"La nomina a senatore a vita dell'ottimo Mario #Monti, sembra non bastare. Il mondo e l'Europa vogliono azioni concrete. Nuovo governo subito"
1.92E+17,1,1,0,0,1,La notizia della crescita di consensi per il movimento di #Grillo mi ha dato una certa soddisfazione
1.41E+17,1,1,0,0,1,La più bella pagina di satira sul governo Monti: #PChigi
1.37E+17,1,1,0,0,1,La più grande e bella novità del governo Monti http://bit.ly/uwjAu9 
1.94E+17,1,1,0,0,0,La prima cosa che faccio al mattino è leggere i tweet fino alla sera prima. Poi sorrido. Poi non guardo più il tg: qui è meglio.
1.37E+17,1,1,0,0,1,La prima impressione sul governo Monti? Finalmente studiare paga... e basta veline.... http://wildgretapolitics.wordpress.com/2011/11/16/governo-monti-biografi-dei-ministri/ … #monti #rimontiamo #ministri
3.95E+17,1,1,0,0,0,"la timeline di mattina è stupenda: niente litigi, niente tweets idioti e persone che sclerano perchè, come te, non voglio andare a scuola."
1.37E+17,1,1,0,0,1,La vedete intrufolata tra i vostri tweets la differenza tra il governo Monti e quello di B.? Adesso finalmente leggo messaggi di speranza
1.38E+17,1,1,0,0,1,La vittoria di #casini con il #governo #monti. http://urly.it/16nj 
1.95E+17,1,1,0,0,1,La7 parlano ancora di #Grillo e di come fa paura alla #politica. Penso sia cosa buona #farepauraallapolitica.
1.39E+17,1,1,0,0,1,L'account ufficiale @GiulioTerzi è il primo della squadra di Mario Monti a sbarcare su Twitter: benvenuto! http://bit.ly/uvKbeW 
1.96E+17,1,1,0,0,0,L'altro giorno mi ha fatto piangere dall'emozione @naliofficial #itsohsonali
1.35E+17,1,1,0,1,1,"L'arrivo della mitica Nannarella fa scendere la tensione. Qualcuno la invoca al governo. #MONTI prendi lei, prendi lei!"
1.45E+17,1,1,0,0,1,LE AZIENDE DI #BERLUSCONI VIAGGIANO A GONFIE VELE GRAZIE AL GOVERNO #MONTI http://fb.me/1qbMEPs3z 
3.97E+17,1,1,0,0,0,Lei ha una voce con i controcazzi. #italiasgottalent
1.35E+17,1,1,0,1,1,"Letta:""sicuramente non farò parte del governo Monti"". e siamo un passo avanti. #finecorsa"
3.96E+17,1,1,0,0,0,Li amo troppo troppo #Freeboys
3.93E+17,1,1,0,0,0,L'incredibile storia del leone Christian (sottotitoli in italiano)per emozionarsi un po'... http://youtu.be/MBDe5TaZtfA 
1.34E+17,1,1,0,0,1,"LinkiestaLIVE - Famiglia Cristiana online: ""Governo, ripartire da Mario Monti, l'unico che può tirarci fuori dalla palude"""
3.92E+17,1,1,0,0,0,Lo amo. Asd. pic.twitter.com/A3wV2V9qXo
1.65E+17,1,1,0,0,1,Lo stile comunicativo di Mario #Monti ed il suo team convince i professionisti delle Relazioni Pubbliche http://www.ferpi.it/ferpi/novita/notizie_rp/media/verso-una-nuova-cifra-comunicativa-/notizia_rp/43878/9 …
1.91E+17,1,1,0,0,0,"ma quando parli con il tuo calciatore preferito,che puoi volere di più?MATRIIIIX,OLTRE CHE IN CAMPO CAMPIONE NELLA VITA!"
1.93E+17,1,1,0,0,1,Ma se #Grillo si diverte a provocare dicendo la verità pur non essendo un politico perché biasimarlo? Meglio i ladroni della #lega!
3.93E+17,1,1,0,0,0,"Mai sterili! - «Che la tua vita non sia una vita sterile. Sii utile, lascia traccia». *** Appena lessi... http://tmblr.co/ZgHHdtyU_HUE "
3.93E+17,1,1,0,0,0,"mamma red mi ha messo 6+ e io sto saltellando! (ok, forse é per il caffé e la pappa reale insieme)"
1.93E+17,1,1,0,0,0,Mangiare poco per invecchiare bene e vivere di più http://fb.me/UaGSKYZP 
3.92E+17,1,1,0,0,0,Manicure!!!!!
1.32E+17,1,1,0,0,1,Marc Lazar: “Napolitano? L’Europa lo ammira. Mario Monti? Può salvare l’Italia” http://bit.ly/s258ZK  via @AddThis
1.34E+17,1,1,0,0,1,Mario #Monti nominato Senatore a vita! È un buon segnale nell'ottica di un incarico super partes e di larghe intese.
1.34E+17,1,1,0,0,1,"Mario #Monti Senatore a vita è una splendida notizia per tutti gli italiani, è l'emblema di quei cittadini meritevoli che onorano la Patria."
1.31E+17,1,1,0,0,1,"Mario Monti a Berlusconi, l'euro non è in crisi: ROMA, 30 OTT – ''L'euro non è in crisi'', ''è stabile in termin... http://bit.ly/sqEbyB "
1.36E+17,1,1,0,0,1,"Mario Monti alle telecamere, o meglio videofonino, del Fatto: ""che splendido sole oggi"" tra poco sul sito #finecorsa #doposilvio"
1.37E+17,1,1,0,0,1,"Mario Monti ama la bici. Bene, voglio apprezzarlo per questo motivo e magari sistema qualcosa a favore delle due ruote."
1.37E+17,1,1,0,0,1,"Mario Monti è il nuovo Presidente del Consiglio: È un professore apprezzato in tutto il mondo, uno dei pochi eco... http://bit.ly/syJ1dK "
1.37E+17,1,1,0,0,1,"Mario Monti ha presentato il programma che ci aspettavamo: rigore, crescita, sviluppo economico e sociale."
1.48E+17,1,1,0,1,1,"Mario Monti Il Cavaliere Del Santo Graal.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon ... http://bit.ly/sxYQLV "
1.36E+17,1,1,0,0,1,Mario Monti invoca 'equità sociale' nel suo primo breve discorso da premier in pectore. e l'aria è già più pulita. #rimontiamo #doposilvio
1.34E+17,1,1,0,0,1,Mario Monti nominato senatore a vita: tra qualche giorno anche presidente del consiglio? Io sarei favorevole
1.58E+17,1,1,0,1,1,Mario Monti non vuoi una nipotina??? #ADOTTAMI
1.36E+17,1,1,0,0,1,"Mario Monti può riuscire come no. Però, che bella ventata di serietà. #tgla7"
1.39E+17,1,1,0,1,1,Mario Monti regalaci un sogno un Italia normale cornetto e caffè al Bar Dello Sport Grazie… http://goo.gl/fb/aMZSq 
1.34E+17,1,1,0,0,1,Mario Monti sarebbe quello in grado di unire i due schieramenti nel dopo #Berlusconi. Mari e Monti insomma.
1.35E+17,1,1,0,0,1,Mario Monti sereno e molto determinato ad andare avanti. http://nblo.gs/pSm4U 
1.37E+17,1,1,0,0,1,"Mario Monti spiega ai cronisti di avere un ""quadro ben delineato"" per quanto riguarda la formazione del governo... http://fb.me/1pZNw2ltF "
1.26E+17,1,1,0,0,1,Mario Monti sul Corriere: la fotografia più illuminante sulla delicata situazione attuale http://giovannitaurasi.wordpress.com/2011/10/16/false-illusioni-sgradevoli-realta-mario-monti/ …
1.34E+17,1,1,0,0,1,"Mario Monti, il tecnico liberista che piace ai mercati: ROMA, 9 NOV – Sessantotto anni, lombardo, per dieci anni... http://bit.ly/uKGuV6 "
1.35E+17,1,1,0,0,1,"Mario Monti, l’uomo che piace all’Europa http://nblo.gs/pKvNK "
1.37E+17,1,1,0,0,1,"Mario Monti: ""Con serietà e rigore, forse la sfanghiamo"""
1.35E+17,1,1,0,0,1,"MARIO MONTI: “L’EURO E’ UN SUCCESSO, SOPRATTUTTO PER LA GRECIA” http://www.youtube.com/watch?feature=player_embedded&v=Qq7omxEXhR8 …"
1.37E+17,1,1,0,0,1,Mettere nel governo Monti i maggiori rappresentanti dei partiti mi sembra una buona idea
1.36E+17,1,1,0,0,1,"Mettiamola così: non sappiamo come andrà il governo Monti, ma sicuramente meglio di quello del nano! #oramonti"
1.93E+17,1,1,0,0,0,"Mi doveve scusare ma ieri sera sono andato a letto senza salutarvi, allora faccio tutto insieme adesso! #buonanotte e #buongiorno twittini"
1.63E+17,1,1,0,0,1,Mi è piaciuto un video di @YouTube http://youtu.be/QFmxXKBBvPs?a  Messaggio a Mario Monti da Tonino o' Sdentat (detto o
1.65E+17,1,1,0,0,1,"Mi è piaciuto un video di @YouTubefrom @NuovoParlamento http://youtu.be/MvIVBSx_S40?a  Mario Monti: ""Il posto fisso per tu"
1.95E+17,1,1,0,0,1,"Mi piace l'atteggiamento di #Grillo nel suo blog. Pubblica tutti gli attacchi che gli fanno, li mette alla luce... http://fb.me/12yvG26XB "
1.36E+17,1,1,0,1,1,Mi piace Mario Monti. E dire che l'ultimo premier che mi ha entusiasmato si chiamava Alcide De Gasperi. #doposilvio
1.92E+17,1,1,0,0,1,"Mi piace quasi tutto il #Grillo che c'è. Ma una volta fuori dai suoi sacrosanti monologhi,sopravviverà al dibattito politico? @beppe_grillo"
3.92E+17,1,1,0,0,0,Mi piace troppo *^*
1.88E+17,1,1,0,0,0,"Mi sono innamorata della canzone ""Mirror"" è bellissima <3"
1.96E+17,1,1,0,0,0,"Mi sono ricordata anche di Twitter :) mio dioo, è cambiato tutto qui!"
3.96E+17,1,1,0,0,0,Mi sto commuovendo a guardare How I Met Your Mother
3.93E+17,1,1,0,0,0,Mika ti amo
1.62E+17,1,1,0,0,1,"Mille volte meglio Mario Monti che Silvio Berlusconi con PDL , Raffaele Lombardo con MPA."
1.43E+17,1,1,0,0,1,Monitaly 20-27 nov: il governo Monti muove i primi passi e l’Italia rientra tra le figure chiave dell’eurozona: ... http://bit.ly/rW4b03 
1.37E+17,1,1,0,0,1,"Monti credit rating: AAA. Sono sempre più impressionato dallo stile e dalla serietà di Mario Monti, speriamo che il mondo si accorga di lui"
1.36E+17,1,1,0,0,1,Monti festeggiato per le strade di Roma «Avete visto che splendida giornata?»: ROMA - Mario Monti ha lasciato in... http://bit.ly/vsWafg 
1.37E+17,1,1,0,0,1,"Monti: ""Ho apprezzato il senso di responsabilità di Berlusconi"": #berlusconi #camera #mario monti ROMA, 18 NOV –... http://bit.ly/v2esP0 "
1.36E+17,1,1,0,0,1,"Monti: ""Politica trasformi la crisi in opportunità"": #crisi #governo #mario monti ROMA – ''Il mio impegno è rivo... http://bit.ly/tI6HLV "
1.96E+17,1,1,0,0,1,"Napolitano,classe politica,stampa sovvenzionata e non , tutti contro #Grillo : motivo in più per votare movimento 5 stelle !"
1.54E+17,1,1,0,0,1,"Napolitano: ""Ora il clima politico è più sereno e consapevole"": #giorgio napolitano #mario monti NAPOLI – Il pre... http://bit.ly/savuWb "
1.37E+17,1,1,0,0,1,"Nasce il Governo Monti, i nostri migliori auguri di buon lavoro : Generazione Italia http://fb.me/Vn7U6gXy "
1.37E+17,1,1,0,0,1,"Nato il governo #Monti, speriamo rinasca l' #Italia"
1.41E+17,1,1,0,0,1,"Nella lista un'ottima sorpresa Staffan De Mistura agli esteri @StopCensura: Governo Monti, ecco i nuovi sottosegretari. http://goo.gl/fb/xcWUH "
1.37E+17,1,1,0,0,1,Nessun giudizio precipitoso sul #governo #monti ma la semplice annotazione che il Vaticano sarà contento di questi #ministri
1.65E+17,1,1,0,0,1,Nessuno scandalo nelle parole di Mario #Monti: http://ow.ly/8Plec  #postofisso #monotonia
3.93E+17,1,1,0,0,0,"niall è perfetto biondo, niall è perfetto castano.niall è sempre prefetto pic.twitter.com/TlqDroX9qM"
3.93E+17,1,1,0,1,0,Niente ufo anche a sto giro.........
1.36E+17,1,1,0,0,1,"Noi ci siamo! Controlla questo video -- Governo Monti, Terzo Polo: ""Appoggio senza se e senza ma"" http://www.youtube.com/watch?v=M_qGqN4rz9E&feature=share … via @youtube"
1.61E+17,1,1,0,0,1,"Noi non sosteniamo il governo Monti, noi sosteniamo l'Italia - @eziomauro - bellissimo!"
3.92E+17,1,1,0,0,0,"'Noi Potterheads' pt 8MA QUANT'È BELLA??! NO, MA DICO IO, QUANT'È BELLA??!! pic.twitter.com/D0GSmWIy29"
1.61E+17,1,1,0,0,1,Noi siamo a sostegno del governo Monti senza se e senza ma e senza rinunciare alle nostre idee #Bersani
1.47E+17,1,1,0,1,1,"Non aspettare che il Governo Monti prenda anche i tuoi regali di Natale...Corri da noi, e potrai trovare IDEE REGALO a partire da 10€..."
1.86E+17,1,1,0,0,0,Non è un caso che i Queen abbiano fatto da colonna sonora al film Highlander. #immortali
3.93E+17,1,1,0,0,0,non so chi sei delle due :) — L'ho scritto nella bio :) sono quella a sinistra comunque ;) http://ask.fm/a/9mh0053a 
3.92E+17,1,1,0,0,0,NON:) TOCCARMI:) STO:) BENE:) pic.twitter.com/6xmH5CujR9
1.37E+17,1,1,0,0,1,nuovo governo monti... è emozionante
1.37E+17,1,1,0,1,1,"Oggi che si insedia il governo Monti, esce il disco di Silvio e Apicella. Ognuno al suo posto. Il mondo è bellissimo. http://j.mp/rRMLIz "
1.93E+17,1,1,0,1,1,"Oggi diluvia: ho sentito #Grillo fare un discorso sensato e condivisibile su studio, costo del lavoro e stipendi... #piazzapulita"
1.96E+17,1,1,0,0,0,"ok, si passa alla copertina !!! :D"
3.96E+17,1,1,0,0,0,ONORE A MAURIZIO BERARDINUCCI ....ONORE AL CORPO NAZIONALE DEI VIGILI DEL FUOCO http://fb.me/33xql7K9Q 
1.91E+17,1,1,0,0,0,"Ora ditemi voi, quanto è bello (?) <3 http://fb.me/1zb6vyAxu "
1.36E+17,1,1,0,0,1,ora il governo Monti toglierà le pensioni di anzianità… e sarà giusto
1.35E+17,1,1,0,0,1,Ora un enorme in bocca la lupo a Mario Monti. Lo aspetta un'impresa titanica. Buon lavoro!
1.35E+17,1,1,0,0,1,"Ore decisive per il Governo anticrisi: Mario Monti, accolto da un applauso all' ingresso in aula a Palazzo Madam... http://bit.ly/taFtkJ "
3.97E+17,1,1,0,0,0,"Orgoglioso di questo Napoli da record! 9 vittorie, 1 pareggio e 1 sola sconfitta per un inizio di campionato storico... Ma non ci fermiamo!!"
1.37E+17,1,1,0,0,1,ottimista per il nuovo governo #monti ... mi auguro che la situazione migliori con il pensiero costante al punto di partenza #nanaccio
1.37E+17,1,1,0,0,1,Ottimo governo Monti adesso vediamo cosa succederà...
1.39E+17,1,1,0,0,1,Ottimo. Mario Monti mi rende interessante il dibattito politico. (sono raggiante)
1.39E+17,1,1,0,0,1,"Passi del governo Monti-Napolitano che ci piacciono. Per gli schizzinosi: è una rivoluzione http://caffeeuropa.it/index.php?id=1,629 … #cittadinanza #immigrati"
3.92E+17,1,1,0,0,0,"Peperoni e patate al forno ....,.che dire? Complimenti alla cuoca!!!!"
1.35E+17,1,1,0,0,1,Per approfondimenti: Anche Berlusconi apre allidea di un governo Monti http://ht.ly/1fzHom 
3.92E+17,1,1,0,0,0,Per chi questa domenica si annoia...nuovo post sul mio Blog!... http://fb.me/2lwlSG5EB 
1.37E+17,1,1,0,0,1,per ora con il governo Monti abbiamo recuperato la dignità. E non è poco!
1.47E+17,1,1,0,0,1,"Per quanto riguarda il Governo Monti considerando i parlamentari esistenti, mi pare il miglior governo!"
1.46E+17,1,1,0,0,1,"Per quanto riguarda il Governo Monti considerando i parlamentari esistenti, mi pare il miglior governo!"
1.34E+17,1,1,0,0,1,Per una volta d'accordo con Oscar Giannino/ nella sua lucida analisi e nell'auspicio di un governo Monti è più responsabile dei berluscones.
1.96E+17,1,1,0,0,1,perchè mette a nudo l'incapacità dei Partiti tradizionali di guidare l'Italia “@mikelealvarez: Perchè #Grillo piace ai piccoli imprenditori?
1.39E+17,1,1,0,0,1,"Perfetta, dall'inizio alla fine. - Luciana Littizzetto commenta il governo Monti - C... http://www.youtube.com/watch?v=1rt7CFw9acE&feature=share … via @youtube"
1.44E+17,1,1,0,0,1,però Mario Monti è uno serio.
3.92E+17,1,1,0,0,0,Photo: sechiudogliocchinoncisei: Ma com’è che sei sempre piu’ bello?  http://tmblr.co/ZC9m0sy99NJX 
1.44E+17,1,1,0,0,1,Piccole cose positive del governo Monti. http://fb.me/1oY9GdXu2 
1.37E+17,1,1,0,0,1,"Piovono Rane Immaginazione: Dice Dario Franceschni su Twitter «Governo Monti, difficile immaginare di meglio».E... http://bit.ly/rxVgy2 "
1.56E+17,1,1,0,0,1,piu va avanti piu il governo #monti mi piace
3.97E+17,1,1,0,0,0,Pizza
3.95E+17,1,1,0,0,0,Pizza (:
1.36E+17,1,1,0,0,1,POLITICA. #Bersani «Abbiamo incoraggiato il professor #Monti a proseguire con determinazione. E non abbiamo messo un termine al governo».
1.37E+17,1,1,0,0,1,POLITICA. #Marchionne: «Per guidare l'Italia non si poteva scegliere persona migliore di Mario #Monti».
1.38E+17,1,1,0,0,1,"POLITICA. NAP oggi: ""Viva soddisfazione per un governo che nasce in un clima positivo"", http://bit.ly/s2e4WR . #Governo, #Monti, #Napolitano"
1.93E+17,1,1,0,0,1,"Preferisco fare affidamento su un #Grillo piuttosto che su un Bossi o un Berlusconi. Onestamente eh, poi magari non farà un cazzo."
1.35E+17,1,1,0,0,1,"Presidente, chapeau!: Trovo semplicemente geniale la nomina di Mario Monti a senatore a vita. Lasciamo stare alt... http://bit.ly/vivvFg "
1.65E+17,1,1,0,0,1,Previsione di Tremonti: per il 2012 PIL in calo del 3%. Anche lui è convinto convinto che il Governo Monti riuscirà a fare meglio del suo
1.37E+17,1,1,0,1,1,Primi effetti positivi del Governo Monti. Mi è stata recapitata una bolletta del gas dove devo pagare -14.84€.
1.41E+17,1,1,0,0,1,"Primo punto del programma governo Monti, inserire nella costituzione, il pareggio di bilancio. Come inizio non male!! http://www.casando.it "
1.91E+17,1,1,0,0,0,Pronta per scuola! pic.twitter.com/syMb0Ehh
3.93E+17,1,1,0,0,0,Pubblicizza ... http://fb.me/NZDsqgDV 
3.97E+17,1,1,0,0,0,Quando arriva valerio sto aspettando forza #PattyScanuVerissimo
1.52E+17,1,1,0,0,1,"Quando sento parlare Mario Monti, non so perchè, ma mi sento in buone mani."
1.96E+17,1,1,0,0,1,"Quando vedo #Grillo mi vien da pensare ad un nuovo #garibaldino ""Qui si fa l' #Italia o si muore"" *_* pic.twitter.com/WV6ehChm"
1.94E+17,1,1,0,0,0,quanto adoro i Directioner maschi..aaaaawww *-*
3.92E+17,1,1,0,0,0,quanto può essere perfetto il cast di glee?il miglior cast di sempre.
1.43E+17,1,1,0,0,1,Questa sera vado a letto serena: mi sento in buone mani. Complimenti a tutta la squadra del #governo#monti esempio di classe e competenza
1.37E+17,1,1,0,1,1,"Questo governo Monti dei paschi di Siena sta cominciando a carburare, speriamo bene..."
3.97E+17,1,1,0,1,0,'ridi che passa' pt21Come si riproducono le pietre? facendo sasso
1.39E+17,1,1,0,0,1,ROMA CAPITALE. Alemanno a ‘Il Tempo’: “Meraviglioso segnale da Mario Monti”:   (Foto Getty Iamges) ROMA CAPITALE... http://bit.ly/vUPVZi 
1.35E+17,1,1,0,0,1,Romano Prodi: Mario Monti risposta italiana alla crisi credibile... http://www.italia-news.it/shortredir.php?idcnt=74700 …
1.94E+17,1,1,0,0,0,"RT @Juvenistina: ??? Juveeee,, storia di un grande amore. Bianco che abbraccia il nero. Coro che si alza ... http://m.tmi.me/oM3Zi "
1.88E+17,1,1,0,0,0,RT @lucianopagano @199X_HNK @g79world grazie del RT! Sappiate che ho tutta la seconda serie anni '90 della Granata Press!
3.97E+17,1,1,0,0,0,"sarei persa senza di lei, è il mio sorriso."
1.44E+17,1,1,0,0,1,Sarò ingenuo ma nutro molta fiducia nel governo #monti e soprattutto in noi italiani e sono convinto che ce la faremo #crisi
3.92E+17,1,1,0,1,0,"Se #DavidBowie accetta il ruolo in #Hannibal, non credo che potrei #sopravvivere alla vista di lui e #MadsMikkelsen vicini."
1.93E+17,1,1,0,0,1,Se #Grillo mi promette una nuova Norimberga per l'attuale classe politica lo voto anche io...
3.92E+17,1,1,0,1,0,"Se a un ragazzo piace Ligabue, automaticamente diventa un mio potenziale marito! #sapevatelo"
1.35E+17,1,1,0,0,1,Se agli inizi della prossima settimana non ci sarà più il governo Berlusconi ma il governo Monti lo spread scenderà almeno a 300
1.36E+17,1,1,0,1,1,"Se il governo Monti non piace alla Lega, a Di Pietro e a Sallusti allora significa che è il governo che serve al Paese. Good"
1.35E+17,1,1,0,0,1,"Se il medico dev’essere Mario Monti, sia: ma con uno staff adeguato. Altrimenti meglio cambiare ospedale. http://www.ilpost.it/2011/11/11/dini-amato-monti/ … via @ilpost"
1.34E+17,1,1,0,0,1,"Se si farà un governo Monti senza le estreme, Giorgio Napolitano avrà fornito uno straordinario saggio di sapienza e sagacia politica."
1.35E+17,1,1,0,1,1,se volete scoprire un evasore fiscale chiedetegli cosa pensa di Mario Monti
1.36E+17,1,1,0,0,1,Secondo i sondaggi il 65% degli italiani hanno piena fiducia nel governo Monti e auspicano di uscire dalla crisi... http://fb.me/15ejCF2SX 
1.35E+17,1,1,0,0,1,"Secondo me il governo Monti non sarà una sconfitta della politica, tutt'altro. Semmai sarà una sconfitta di certa lotta partitaria."
